# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
119           	smoothSolver	5.115270e-04	1.988380e-05	2	6.240800e-03	2.296380e-04	2	false	GAMG	2.040720e-02	5.610700e-04	2	true
120           	smoothSolver	3.794580e-04	1.360350e-05	2	5.714190e-03	1.970740e-04	2	false	GAMG	2.039500e-02	5.520180e-04	2	true
121           	smoothSolver	5.195830e-04	2.075690e-05	2	6.074760e-03	2.213420e-04	2	false	GAMG	1.943110e-02	5.361580e-04	2	true
122           	smoothSolver	3.968910e-04	1.428390e-05	2	5.722190e-03	1.963050e-04	2	false	GAMG	2.070730e-02	5.574730e-04	2	true
123           	smoothSolver	5.114240e-04	1.987780e-05	2	6.239220e-03	2.296350e-04	2	false	GAMG	2.040680e-02	5.609130e-04	2	true
124           	smoothSolver	3.793940e-04	1.359990e-05	2	5.712870e-03	1.970130e-04	2	false	GAMG	2.039450e-02	5.517700e-04	2	true
125           	smoothSolver	5.194640e-04	2.075130e-05	2	6.073820e-03	2.213130e-04	2	false	GAMG	1.943070e-02	5.359790e-04	2	true
126           	smoothSolver	3.968410e-04	1.428110e-05	2	5.721020e-03	1.962810e-04	2	false	GAMG	2.070680e-02	5.571970e-04	2	true
127           	smoothSolver	5.113580e-04	1.987550e-05	2	6.238700e-03	2.296140e-04	2	false	GAMG	2.040630e-02	5.607110e-04	2	true
128           	smoothSolver	3.793520e-04	1.359640e-05	2	5.711950e-03	1.969620e-04	2	false	GAMG	2.039410e-02	5.514870e-04	2	true
129           	smoothSolver	5.194140e-04	2.074950e-05	2	6.073380e-03	2.212860e-04	2	false	GAMG	1.943030e-02	5.357990e-04	2	true
130           	smoothSolver	3.968130e-04	1.427870e-05	2	5.720130e-03	1.962710e-04	2	false	GAMG	2.070640e-02	5.569910e-04	2	true
131           	smoothSolver	5.113330e-04	1.987350e-05	2	6.238600e-03	2.295870e-04	2	false	GAMG	2.040600e-02	5.606000e-04	2	true
132           	smoothSolver	3.792910e-04	1.359150e-05	2	5.711070e-03	1.969380e-04	2	false	GAMG	2.039380e-02	5.513730e-04	2	true
133           	smoothSolver	5.193800e-04	2.074840e-05	2	6.073100e-03	2.212630e-04	2	false	GAMG	1.943010e-02	5.357430e-04	2	true
134           	smoothSolver	3.967560e-04	1.427720e-05	2	5.719520e-03	1.962610e-04	2	false	GAMG	2.070630e-02	5.569000e-04	2	true
135           	smoothSolver	5.113090e-04	1.987110e-05	2	6.238440e-03	2.295590e-04	2	false	GAMG	2.040590e-02	5.605440e-04	2	true
136           	smoothSolver	3.792260e-04	1.358690e-05	2	5.710230e-03	1.969210e-04	2	false	GAMG	2.039380e-02	5.512820e-04	2	true
137           	smoothSolver	5.193660e-04	2.074830e-05	2	6.072830e-03	2.212450e-04	2	false	GAMG	1.943010e-02	5.356500e-04	2	true
138           	smoothSolver	3.967340e-04	1.427580e-05	2	5.718920e-03	1.962440e-04	2	false	GAMG	2.070620e-02	5.567960e-04	2	true
139           	smoothSolver	5.112890e-04	1.986910e-05	2	6.238200e-03	2.295420e-04	2	false	GAMG	2.040590e-02	5.604180e-04	2	true
140           	smoothSolver	3.791770e-04	1.358310e-05	2	5.709590e-03	1.969160e-04	2	false	GAMG	2.039380e-02	5.511680e-04	2	true
141           	smoothSolver	5.193430e-04	2.074750e-05	2	6.072590e-03	2.212350e-04	2	false	GAMG	1.943010e-02	5.355170e-04	2	true
142           	smoothSolver	3.967030e-04	1.427340e-05	2	5.718580e-03	1.962270e-04	2	false	GAMG	2.070630e-02	5.567060e-04	2	true
143           	smoothSolver	5.112820e-04	1.986740e-05	2	6.238090e-03	2.295350e-04	2	false	GAMG	2.040600e-02	5.603320e-04	2	true
144           	smoothSolver	3.791450e-04	1.358120e-05	2	5.709370e-03	1.969170e-04	2	false	GAMG	2.039380e-02	5.510920e-04	2	true
145           	smoothSolver	5.193290e-04	2.074700e-05	2	6.072370e-03	2.212260e-04	2	false	GAMG	1.943010e-02	5.354600e-04	2	true
146           	smoothSolver	3.966790e-04	1.427030e-05	2	5.718370e-03	1.962150e-04	2	false	GAMG	2.070630e-02	5.566500e-04	2	true
147           	smoothSolver	5.112620e-04	1.986620e-05	2	6.237900e-03	2.295290e-04	2	false	GAMG	2.040600e-02	5.602510e-04	2	true
148           	smoothSolver	3.791410e-04	1.358080e-05	2	5.709280e-03	1.969120e-04	2	false	GAMG	2.039380e-02	5.510450e-04	2	true
149           	smoothSolver	5.193210e-04	2.074610e-05	2	6.072100e-03	2.212130e-04	2	false	GAMG	1.943000e-02	5.353800e-04	2	true
150           	smoothSolver	3.966670e-04	1.426850e-05	2	5.718230e-03	1.962060e-04	2	false	GAMG	2.070620e-02	5.566000e-04	2	true
151           	smoothSolver	5.112200e-04	1.986480e-05	2	6.237650e-03	2.295200e-04	2	false	GAMG	2.040580e-02	5.601570e-04	2	true
152           	smoothSolver	3.791300e-04	1.358100e-05	2	5.709210e-03	1.969010e-04	2	false	GAMG	2.039360e-02	5.509850e-04	2	true
153           	smoothSolver	5.192850e-04	2.074430e-05	2	6.071810e-03	2.212080e-04	2	false	GAMG	1.942990e-02	5.352990e-04	2	true
154           	smoothSolver	3.966460e-04	1.426780e-05	2	5.718050e-03	1.962070e-04	2	false	GAMG	2.070610e-02	5.565570e-04	2	true
155           	smoothSolver	5.112020e-04	1.986380e-05	2	6.237430e-03	2.295120e-04	2	false	GAMG	2.040570e-02	5.600880e-04	2	true
156           	smoothSolver	3.791320e-04	1.358110e-05	2	5.709080e-03	1.968870e-04	2	false	GAMG	2.039360e-02	5.509630e-04	2	true
157           	smoothSolver	5.192600e-04	2.074220e-05	2	6.071470e-03	2.212000e-04	2	false	GAMG	1.942980e-02	5.352480e-04	2	true
158           	smoothSolver	3.966240e-04	1.426780e-05	2	5.717870e-03	1.962020e-04	2	false	GAMG	2.070600e-02	5.565290e-04	2	true
159           	smoothSolver	5.111930e-04	1.986320e-05	2	6.237390e-03	2.295040e-04	2	false	GAMG	2.040560e-02	5.600600e-04	2	true
160           	smoothSolver	3.791210e-04	1.358090e-05	2	5.709000e-03	1.968700e-04	2	false	GAMG	2.039350e-02	5.509290e-04	2	true
161           	smoothSolver	5.192430e-04	2.074050e-05	2	6.071310e-03	2.211940e-04	2	false	GAMG	1.942970e-02	5.352070e-04	2	true
162           	smoothSolver	3.966130e-04	1.426830e-05	2	5.717760e-03	1.961930e-04	2	false	GAMG	2.070590e-02	5.564730e-04	2	true
163           	smoothSolver	5.111910e-04	1.986280e-05	2	6.237330e-03	2.295000e-04	2	false	GAMG	2.040550e-02	5.600360e-04	2	true
164           	smoothSolver	3.791140e-04	1.357970e-05	2	5.708840e-03	1.968610e-04	2	false	GAMG	2.039340e-02	5.508710e-04	2	true
165           	smoothSolver	5.192500e-04	2.074000e-05	2	6.071190e-03	2.211930e-04	2	false	GAMG	1.942970e-02	5.351820e-04	2	true
166           	smoothSolver	3.966120e-04	1.426890e-05	2	5.717660e-03	1.961870e-04	2	false	GAMG	2.070590e-02	5.564150e-04	2	true
167           	smoothSolver	5.111840e-04	1.986280e-05	2	6.237200e-03	2.295030e-04	2	false	GAMG	2.040560e-02	5.600200e-04	2	true
168           	smoothSolver	3.790930e-04	1.357850e-05	2	5.708640e-03	1.968580e-04	2	false	GAMG	2.039340e-02	5.508310e-04	2	true
169           	smoothSolver	5.192400e-04	2.074010e-05	2	6.071100e-03	2.211930e-04	2	false	GAMG	1.942970e-02	5.351850e-04	2	true
170           	smoothSolver	3.966080e-04	1.426850e-05	2	5.717590e-03	1.961840e-04	2	false	GAMG	2.070590e-02	5.563780e-04	2	true
171           	smoothSolver	5.111810e-04	1.986290e-05	2	6.237070e-03	2.295030e-04	2	false	GAMG	2.040560e-02	5.600210e-04	2	true
172           	smoothSolver	3.790820e-04	1.357750e-05	2	5.708510e-03	1.968570e-04	2	false	GAMG	2.039350e-02	5.508030e-04	2	true
173           	smoothSolver	5.192270e-04	2.074030e-05	2	6.071040e-03	2.211880e-04	2	false	GAMG	1.942980e-02	5.351810e-04	2	true
174           	smoothSolver	3.966040e-04	1.426770e-05	2	5.717530e-03	1.961820e-04	2	false	GAMG	2.070600e-02	5.563600e-04	2	true
175           	smoothSolver	5.111750e-04	1.986250e-05	2	6.236960e-03	2.295000e-04	2	false	GAMG	2.040570e-02	5.599970e-04	2	true
176           	smoothSolver	3.790770e-04	1.357720e-05	2	5.708450e-03	1.968590e-04	2	false	GAMG	2.039340e-02	5.507800e-04	2	true
177           	smoothSolver	5.192150e-04	2.074050e-05	2	6.071000e-03	2.211830e-04	2	false	GAMG	1.942980e-02	5.351550e-04	2	true
178           	smoothSolver	3.965990e-04	1.426690e-05	2	5.717500e-03	1.961840e-04	2	false	GAMG	2.070590e-02	5.563430e-04	2	true
179           	smoothSolver	5.111690e-04	1.986220e-05	2	6.236870e-03	2.294970e-04	2	false	GAMG	2.040560e-02	5.599590e-04	2	true
180           	smoothSolver	3.790790e-04	1.357720e-05	2	5.708440e-03	1.968610e-04	2	false	GAMG	2.039340e-02	5.507670e-04	2	true
181           	smoothSolver	5.192240e-04	2.074070e-05	2	6.070910e-03	2.211810e-04	2	false	GAMG	1.942980e-02	5.351220e-04	2	true
182           	smoothSolver	3.966010e-04	1.426650e-05	2	5.717430e-03	1.961870e-04	2	false	GAMG	2.070590e-02	5.563390e-04	2	true
183           	smoothSolver	5.111600e-04	1.986180e-05	2	6.236810e-03	2.294950e-04	2	false	GAMG	2.040560e-02	5.599320e-04	2	true
184           	smoothSolver	3.790770e-04	1.357740e-05	2	5.708420e-03	1.968610e-04	2	false	GAMG	2.039340e-02	5.507660e-04	2	true
185           	smoothSolver	5.192180e-04	2.074040e-05	2	6.070840e-03	2.211790e-04	2	false	GAMG	1.942970e-02	5.350950e-04	2	true
