# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
92            	smoothSolver	1.010220e-04	8.229830e-06	9	5.173720e-03	4.685220e-04	12	false	GAMG	1.882070e-04	1.196620e-05	5	true
93            	smoothSolver	9.837340e-05	8.074410e-06	9	5.031370e-03	4.557950e-04	12	false	GAMG	1.796950e-04	1.474830e-05	3	true
94            	smoothSolver	9.502190e-05	7.820880e-06	9	4.854120e-03	4.399180e-04	12	false	GAMG	1.766830e-04	1.523680e-05	3	true
95            	smoothSolver	9.179030e-05	7.559510e-06	9	4.675300e-03	4.237600e-04	12	false	GAMG	1.764500e-04	1.576600e-05	3	true
96            	smoothSolver	8.850810e-05	7.309100e-06	9	4.494240e-03	4.074720e-04	12	false	GAMG	1.711240e-04	1.623380e-05	3	true
97            	smoothSolver	8.549030e-05	7.075040e-06	9	4.329650e-03	3.925430e-04	12	false	GAMG	1.698850e-04	1.501520e-05	3	true
98            	smoothSolver	8.236340e-05	6.840960e-06	9	4.164470e-03	3.775660e-04	12	false	GAMG	1.626940e-04	1.432180e-05	3	true
99            	smoothSolver	7.939010e-05	6.606690e-06	9	4.007440e-03	3.631970e-04	12	false	GAMG	1.592210e-04	1.321190e-05	3	true
100           	smoothSolver	7.631280e-05	6.371540e-06	9	3.843890e-03	3.481600e-04	12	false	GAMG	1.538700e-04	1.253230e-05	3	true
101           	smoothSolver	7.347960e-05	6.150840e-06	9	3.698480e-03	3.347420e-04	12	false	GAMG	1.501510e-04	1.154050e-05	3	true
102           	smoothSolver	7.051060e-05	5.923630e-06	9	3.542430e-03	3.203020e-04	12	false	GAMG	1.469190e-04	1.089320e-05	3	true
103           	smoothSolver	6.777620e-05	5.704610e-06	9	3.407110e-03	3.077230e-04	12	false	GAMG	1.468240e-04	1.096660e-05	3	true
104           	smoothSolver	6.503690e-05	5.493980e-06	9	3.260550e-03	2.941090e-04	12	false	GAMG	1.433830e-04	1.040040e-05	3	true
105           	smoothSolver	6.249090e-05	5.277420e-06	9	3.138580e-03	2.827180e-04	12	false	GAMG	1.422170e-04	1.134190e-05	3	true
106           	smoothSolver	6.000590e-05	5.090370e-06	9	3.006360e-03	2.703720e-04	12	false	GAMG	1.391980e-04	1.065370e-05	3	true
107           	smoothSolver	5.755290e-05	4.874670e-06	9	2.900930e-03	2.605340e-04	12	false	GAMG	1.362330e-04	1.243590e-05	3	true
108           	smoothSolver	5.525830e-05	4.710300e-06	9	2.783180e-03	2.494850e-04	12	false	GAMG	1.361600e-04	1.104910e-05	3	true
109           	smoothSolver	5.283790e-05	4.487990e-06	9	2.691820e-03	2.409170e-04	12	false	GAMG	1.342410e-04	1.188900e-05	4	true
110           	smoothSolver	5.088220e-05	4.364600e-06	9	2.601690e-03	2.323790e-04	12	false	GAMG	1.354210e-04	8.809490e-06	4	true
111           	smoothSolver	4.846850e-05	4.127020e-06	9	2.525030e-03	2.251430e-04	12	false	GAMG	1.352690e-04	8.611940e-06	4	true
112           	smoothSolver	4.652010e-05	3.994310e-06	9	2.428860e-03	2.160630e-04	12	false	GAMG	1.355660e-04	8.738930e-06	4	true
