# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
142           	smoothSolver	7.280140e-04	5.487390e-05	5	6.626680e-04	2.488570e-05	1	false	GAMG	1.363650e-04	1.228510e-05	4	true
143           	smoothSolver	6.737030e-04	4.939510e-05	5	6.391640e-04	2.374810e-05	1	false	GAMG	1.329310e-04	1.212780e-05	4	true
144           	smoothSolver	6.204880e-04	4.426550e-05	5	6.149550e-04	2.274440e-05	1	false	GAMG	1.292350e-04	1.198670e-05	4	true
145           	smoothSolver	5.723560e-04	3.946650e-05	5	5.969470e-04	2.179410e-05	1	false	GAMG	1.258570e-04	1.186720e-05	4	true
146           	smoothSolver	5.305600e-04	3.498560e-05	5	5.846000e-04	2.098360e-05	1	false	GAMG	1.219570e-04	1.172980e-05	4	true
147           	smoothSolver	4.877360e-04	4.798780e-05	4	5.717540e-04	2.009370e-05	1	false	GAMG	1.181490e-04	1.152310e-05	4	true
148           	smoothSolver	4.495430e-04	4.227680e-05	4	5.551300e-04	1.899930e-05	1	false	GAMG	1.142920e-04	1.136140e-05	4	true
149           	smoothSolver	4.105760e-04	3.691330e-05	4	5.373550e-04	1.799970e-05	1	false	GAMG	1.105800e-04	6.575040e-06	5	true
150           	smoothSolver	3.786020e-04	3.199730e-05	4	5.416410e-04	1.758540e-05	1	false	GAMG	1.066090e-04	1.053830e-05	4	true
151           	smoothSolver	3.380240e-04	2.746830e-05	4	5.022590e-04	1.616240e-05	1	false	GAMG	1.030760e-04	6.309490e-06	5	true
152           	smoothSolver	3.111970e-04	2.341920e-05	4	4.943640e-04	1.578780e-05	1	false	GAMG	9.966210e-05	5.937230e-06	5	true
153           	smoothSolver	2.811590e-04	1.988850e-05	4	4.729520e-04	1.497830e-05	1	false	GAMG	9.620390e-05	9.562890e-06	4	true
154           	smoothSolver	2.539900e-04	1.675950e-05	4	4.359590e-04	1.372470e-05	1	false	GAMG	9.253290e-05	5.717910e-06	5	true
155           	smoothSolver	2.342370e-04	2.263050e-05	3	4.289570e-04	1.347440e-05	1	false	GAMG	8.863330e-05	5.288690e-06	5	true
156           	smoothSolver	2.117730e-04	1.903100e-05	3	4.077690e-04	1.261810e-05	1	false	GAMG	8.494820e-05	8.448200e-06	4	true
157           	smoothSolver	1.889150e-04	1.579050e-05	3	3.703380e-04	1.143050e-05	1	false	GAMG	8.100770e-05	4.928790e-06	5	true
158           	smoothSolver	1.734260e-04	1.297680e-05	3	3.614980e-04	1.108970e-05	1	false	GAMG	7.780670e-05	7.705170e-06	4	true
159           	smoothSolver	1.538710e-04	1.050890e-05	3	3.282070e-04	9.989790e-06	1	false	GAMG	7.412840e-05	4.453280e-06	5	true
160           	smoothSolver	1.404600e-04	8.425570e-06	3	3.204990e-04	9.628860e-06	1	false	GAMG	7.070370e-05	6.910130e-06	4	true
161           	smoothSolver	1.234340e-04	1.169240e-05	2	2.889540e-04	8.575100e-06	1	false	GAMG	6.689780e-05	6.679050e-06	4	true
162           	smoothSolver	1.105680e-04	9.581770e-06	2	2.644090e-04	7.820450e-06	1	false	GAMG	6.352490e-05	6.331350e-06	4	true
163           	smoothSolver	9.889340e-05	7.750990e-06	2	2.466710e-04	7.157250e-06	1	false	GAMG	6.023740e-05	5.954480e-06	4	true
164           	smoothSolver	8.798170e-05	6.231420e-06	2	2.292270e-04	6.518130e-06	1	false	GAMG	5.708090e-05	5.584490e-06	4	true
165           	smoothSolver	7.784000e-05	4.937730e-06	2	2.119510e-04	5.936480e-06	1	false	GAMG	5.388220e-05	5.210430e-06	4	true
166           	smoothSolver	6.898020e-05	8.825970e-06	1	1.956290e-04	5.363270e-06	1	false	GAMG	5.091180e-05	4.817660e-06	4	true
167           	smoothSolver	6.137350e-05	7.582080e-06	1	1.790540e-04	4.807410e-06	1	false	GAMG	4.780680e-05	4.429170e-06	4	true
168           	smoothSolver	5.458950e-05	6.527600e-06	1	1.635870e-04	4.284820e-06	1	false	GAMG	4.491970e-05	4.064450e-06	4	true
169           	smoothSolver	4.814080e-05	5.528100e-06	1	1.491550e-04	3.834780e-06	1	false	GAMG	4.194650e-05	3.714690e-06	4	true
170           	smoothSolver	4.287510e-05	4.733010e-06	1	1.360640e-04	3.412450e-06	1	false	GAMG	3.926420e-05	3.394140e-06	4	true
171           	smoothSolver	3.764140e-05	3.986780e-06	1	1.240390e-04	3.056020e-06	1	false	GAMG	3.654570e-05	3.087220e-06	4	true
172           	smoothSolver	3.364820e-05	3.379670e-06	1	1.132190e-04	2.716450e-06	1	false	GAMG	3.417310e-05	2.809210e-06	4	true
173           	smoothSolver	2.942920e-05	2.823280e-06	1	1.032020e-04	2.430460e-06	1	false	GAMG	3.173820e-05	2.544400e-06	4	true
174           	smoothSolver	2.649200e-05	2.414680e-06	1	9.421330e-05	2.158190e-06	1	false	GAMG	2.960640e-05	2.311400e-06	4	true
175           	smoothSolver	2.336300e-05	2.008350e-06	1	8.580050e-05	1.934000e-06	1	false	GAMG	2.737850e-05	2.091530e-06	4	true
176           	smoothSolver	2.114730e-05	1.730470e-06	1	7.832450e-05	1.716450e-06	1	false	GAMG	2.546360e-05	1.900420e-06	4	true
177           	smoothSolver	1.876570e-05	1.442450e-06	1	7.123670e-05	1.543650e-06	1	false	GAMG	2.348870e-05	1.717940e-06	4	true
178           	smoothSolver	1.701990e-05	1.268120e-06	1	6.494760e-05	1.371070e-06	1	false	GAMG	2.190880e-05	1.563470e-06	4	true
179           	smoothSolver	1.526160e-05	1.072430e-06	1	5.912550e-05	1.238700e-06	1	false	GAMG	2.024320e-05	1.413600e-06	4	true
180           	smoothSolver	1.392360e-05	9.680580e-07	1	5.394890e-05	1.097940e-06	1	false	GAMG	1.890130e-05	1.289360e-06	4	true
181           	smoothSolver	1.262010e-05	8.363880e-07	1	4.923660e-05	9.980960e-07	1	false	GAMG	1.744760e-05	1.165900e-06	4	true
182           	smoothSolver	1.153830e-05	7.615260e-07	1	4.496510e-05	8.848290e-07	1	false	GAMG	1.628940e-05	1.066080e-06	4	true
183           	smoothSolver	1.056450e-05	6.657350e-07	1	4.111050e-05	8.109930e-07	1	false	GAMG	1.500180e-05	9.636260e-07	4	true
184           	smoothSolver	9.731270e-06	9.731270e-06	0	3.757940e-05	7.182990e-07	1	false	GAMG	1.385210e-05	8.282070e-07	4	true
185           	smoothSolver	1.039830e-05	6.211190e-07	1	3.329030e-05	6.373120e-07	1	false	GAMG	1.288110e-05	8.013230e-07	4	true
