# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
120           	smoothSolver	7.280150e-05	5.350770e-06	8	1.824580e-04	1.812660e-05	3	false	GAMG	1.212690e-04	7.157240e-06	4	true
121           	smoothSolver	7.620220e-05	7.552290e-06	7	1.993830e-04	1.834200e-05	3	false	GAMG	1.248980e-04	9.232380e-06	4	true
122           	smoothSolver	7.948050e-05	7.812330e-06	7	2.331740e-04	1.819870e-05	3	false	GAMG	1.307050e-04	1.039650e-05	4	true
123           	smoothSolver	8.218750e-05	8.033550e-06	7	2.713130e-04	1.816310e-05	3	false	GAMG	1.345770e-04	1.093140e-05	4	true
124           	smoothSolver	8.435790e-05	8.215960e-06	7	3.038320e-04	2.778430e-05	2	false	GAMG	1.496350e-04	1.206140e-05	4	true
125           	smoothSolver	8.912120e-05	8.614780e-06	7	3.340440e-04	3.095340e-05	2	false	GAMG	1.554970e-04	1.343040e-05	4	true
126           	smoothSolver	9.329840e-05	8.961400e-06	7	3.752810e-04	3.325410e-05	2	false	GAMG	1.597450e-04	1.432030e-05	4	true
127           	smoothSolver	9.684130e-05	9.250700e-06	7	4.170430e-04	3.476730e-05	2	false	GAMG	1.633420e-04	1.468140e-05	4	true
128           	smoothSolver	1.020050e-04	9.671920e-06	7	4.544600e-04	3.648520e-05	2	false	GAMG	1.725890e-04	1.600610e-05	4	true
129           	smoothSolver	1.063830e-04	1.002350e-05	7	4.983630e-04	3.783280e-05	2	false	GAMG	1.795720e-04	1.678740e-05	4	true
130           	smoothSolver	1.116640e-04	1.044170e-05	7	5.411340e-04	3.956980e-05	2	false	GAMG	1.897580e-04	1.785950e-05	4	true
131           	smoothSolver	1.159930e-04	1.077820e-05	7	5.868270e-04	4.091250e-05	2	false	GAMG	1.973550e-04	1.832060e-05	4	true
132           	smoothSolver	1.206020e-04	1.113130e-05	7	6.286990e-04	4.247490e-05	2	false	GAMG	2.068750e-04	1.882840e-05	4	true
133           	smoothSolver	1.241480e-04	1.139440e-05	7	6.694140e-04	4.353160e-05	2	false	GAMG	2.141510e-04	1.882270e-05	4	true
134           	smoothSolver	1.266260e-04	1.156790e-05	7	7.035950e-04	4.415500e-05	2	false	GAMG	2.200090e-04	2.163690e-05	3	true
135           	smoothSolver	1.287200e-04	1.172180e-05	7	7.059430e-04	4.490950e-05	2	false	GAMG	2.286040e-04	1.702700e-05	4	true
136           	smoothSolver	1.302660e-04	1.179190e-05	7	7.597870e-04	4.515040e-05	2	false	GAMG	2.338570e-04	1.450230e-05	4	true
137           	smoothSolver	1.304920e-04	1.178100e-05	7	7.721010e-04	4.504490e-05	2	false	GAMG	2.389820e-04	2.201460e-05	3	true
138           	smoothSolver	1.297410e-04	1.169620e-05	7	7.573990e-04	4.479480e-05	2	false	GAMG	2.458450e-04	2.062610e-05	3	true
139           	smoothSolver	1.282020e-04	1.154840e-05	7	7.518080e-04	4.438710e-05	2	false	GAMG	2.519920e-04	2.087890e-05	3	true
140           	smoothSolver	1.227960e-04	1.111500e-05	7	7.460050e-04	4.244490e-05	2	false	GAMG	2.494870e-04	1.708230e-05	3	true
141           	smoothSolver	1.059040e-04	9.908320e-06	7	7.090050e-04	4.003960e-05	2	false	GAMG	2.160650e-04	1.852600e-05	3	true
142           	smoothSolver	9.249820e-05	8.772990e-06	7	6.036400e-04	3.890770e-05	2	false	GAMG	2.012240e-04	1.619770e-05	4	true
143           	smoothSolver	8.008980e-05	7.852540e-06	7	4.810410e-04	3.884790e-05	2	false	GAMG	1.914390e-04	1.748220e-05	4	true
