# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
112           	smoothSolver	2.350630e-03	1.983390e-04	11	3.509520e-03	3.222550e-04	9	false	GAMG	9.153740e-04	8.416240e-05	13	true
113           	smoothSolver	2.328850e-03	1.966800e-04	11	3.481760e-03	3.197620e-04	9	false	GAMG	9.079480e-04	8.311660e-05	13	true
114           	smoothSolver	2.308900e-03	1.950820e-04	11	3.460070e-03	3.171990e-04	9	false	GAMG	8.994990e-04	7.942000e-05	13	true
115           	smoothSolver	2.289400e-03	1.935080e-04	11	3.436040e-03	3.145150e-04	9	false	GAMG	8.911430e-04	7.532090e-05	13	true
116           	smoothSolver	2.270260e-03	1.919610e-04	11	3.408880e-03	3.117000e-04	9	false	GAMG	8.837450e-04	7.458500e-05	13	true
117           	smoothSolver	2.250400e-03	1.904510e-04	11	3.380530e-03	3.088310e-04	9	false	GAMG	8.768850e-04	7.445500e-05	13	true
118           	smoothSolver	2.229670e-03	1.889350e-04	11	3.352240e-03	3.061620e-04	9	false	GAMG	8.707620e-04	7.382660e-05	13	true
119           	smoothSolver	2.208630e-03	1.874350e-04	11	3.324270e-03	3.038910e-04	9	false	GAMG	8.646710e-04	7.317890e-05	13	true
120           	smoothSolver	2.187600e-03	1.859770e-04	11	3.296210e-03	3.018840e-04	9	false	GAMG	8.594180e-04	7.231670e-05	13	true
121           	smoothSolver	2.167100e-03	1.845300e-04	11	3.268810e-03	3.001620e-04	9	false	GAMG	8.546670e-04	7.140400e-05	13	true
122           	smoothSolver	2.147170e-03	1.830970e-04	11	3.241700e-03	2.986930e-04	9	false	GAMG	8.503510e-04	7.046050e-05	13	true
123           	smoothSolver	2.128040e-03	1.816700e-04	11	3.214390e-03	2.971570e-04	9	false	GAMG	8.463380e-04	6.954900e-05	13	true
124           	smoothSolver	2.109230e-03	1.803040e-04	11	3.186620e-03	2.955600e-04	9	false	GAMG	8.423110e-04	6.856860e-05	13	true
125           	smoothSolver	2.091120e-03	1.789300e-04	11	3.158700e-03	2.938990e-04	9	false	GAMG	8.376860e-04	6.756950e-05	13	true
126           	smoothSolver	2.073400e-03	1.775500e-04	11	3.130730e-03	2.921990e-04	9	false	GAMG	8.323650e-04	6.652230e-05	13	true
127           	smoothSolver	2.055630e-03	1.761970e-04	11	3.102660e-03	2.904620e-04	9	false	GAMG	8.268970e-04	6.541210e-05	13	true
128           	smoothSolver	2.038000e-03	1.748830e-04	11	3.074640e-03	2.886710e-04	9	false	GAMG	8.214700e-04	6.425160e-05	13	true
129           	smoothSolver	2.020750e-03	1.735710e-04	11	3.047510e-03	2.868470e-04	9	false	GAMG	8.164180e-04	6.301970e-05	13	true
130           	smoothSolver	2.003720e-03	1.722800e-04	11	3.023320e-03	2.849630e-04	9	false	GAMG	8.109820e-04	6.184230e-05	13	true
131           	smoothSolver	1.986690e-03	1.709910e-04	11	3.002250e-03	2.830020e-04	9	false	GAMG	8.050810e-04	6.055540e-05	13	true
132           	smoothSolver	1.969850e-03	1.697040e-04	11	2.981970e-03	2.809990e-04	9	false	GAMG	7.989970e-04	5.926530e-05	13	true
133           	smoothSolver	1.953230e-03	1.684540e-04	11	2.961600e-03	2.789360e-04	9	false	GAMG	7.926740e-04	7.914220e-05	12	true
134           	smoothSolver	1.939520e-03	1.674050e-04	11	2.927380e-03	2.768970e-04	9	false	GAMG	7.888130e-04	5.779560e-05	13	true
135           	smoothSolver	1.922110e-03	1.659530e-04	11	2.929520e-03	2.751170e-04	9	false	GAMG	7.796530e-04	7.684240e-05	12	true
136           	smoothSolver	1.907590e-03	1.649270e-04	11	2.891750e-03	2.724660e-04	9	false	GAMG	7.749590e-04	7.670380e-05	12	true
137           	smoothSolver	1.892870e-03	1.637100e-04	11	2.874860e-03	2.704710e-04	9	false	GAMG	7.695400e-04	7.568650e-05	12	true
138           	smoothSolver	1.877520e-03	1.625220e-04	11	2.860090e-03	2.681990e-04	9	false	GAMG	7.644070e-04	7.446730e-05	12	true
139           	smoothSolver	1.862230e-03	1.613460e-04	11	2.842210e-03	2.657600e-04	9	false	GAMG	7.601400e-04	7.320460e-05	12	true
140           	smoothSolver	1.847300e-03	1.601950e-04	11	2.822920e-03	2.633130e-04	9	false	GAMG	7.565790e-04	7.189980e-05	12	true
141           	smoothSolver	1.832640e-03	1.590410e-04	11	2.803040e-03	2.608940e-04	9	false	GAMG	7.533920e-04	7.460430e-05	11	true
142           	smoothSolver	1.816440e-03	1.579800e-04	11	2.786870e-03	2.591070e-04	9	false	GAMG	7.489160e-04	7.091630e-05	12	true
143           	smoothSolver	1.805780e-03	1.567780e-04	11	2.768870e-03	2.568870e-04	9	false	GAMG	7.466210e-04	7.209150e-05	11	true
144           	smoothSolver	1.788750e-03	1.557910e-04	11	2.745310e-03	2.552160e-04	9	false	GAMG	7.425350e-04	7.251750e-05	11	true
145           	smoothSolver	1.776000e-03	1.547110e-04	11	2.728600e-03	2.535450e-04	9	false	GAMG	7.393380e-04	7.136560e-05	11	true
146           	smoothSolver	1.762760e-03	1.536350e-04	11	2.708070e-03	2.519250e-04	9	false	GAMG	7.371000e-04	7.028840e-05	11	true
147           	smoothSolver	1.749510e-03	1.525720e-04	11	2.686040e-03	2.503230e-04	9	false	GAMG	7.350760e-04	6.943560e-05	11	true
148           	smoothSolver	1.736440e-03	1.515300e-04	11	2.663760e-03	2.488860e-04	9	false	GAMG	7.328460e-04	6.914190e-05	11	true
149           	smoothSolver	1.723620e-03	1.504860e-04	11	2.642120e-03	2.474620e-04	9	false	GAMG	7.307350e-04	6.942970e-05	11	true
150           	smoothSolver	1.711040e-03	1.494540e-04	11	2.620750e-03	2.460370e-04	9	false	GAMG	7.286140e-04	7.007160e-05	11	true
151           	smoothSolver	1.698880e-03	1.484350e-04	11	2.599820e-03	2.446090e-04	9	false	GAMG	7.262870e-04	7.075580e-05	11	true
152           	smoothSolver	1.686950e-03	1.474560e-04	11	2.579060e-03	2.431700e-04	9	false	GAMG	7.238400e-04	7.143860e-05	11	true
153           	smoothSolver	1.674960e-03	1.464800e-04	11	2.558840e-03	2.417270e-04	9	false	GAMG	7.212620e-04	7.209380e-05	11	true
154           	smoothSolver	1.662800e-03	1.455050e-04	11	2.538630e-03	2.402890e-04	9	false	GAMG	7.184140e-04	6.553840e-05	12	true
155           	smoothSolver	1.651950e-03	1.444590e-04	11	2.516450e-03	2.385370e-04	9	false	GAMG	7.153870e-04	6.494830e-05	12	true
156           	smoothSolver	1.638710e-03	1.434820e-04	11	2.492810e-03	2.369250e-04	9	false	GAMG	7.112500e-04	6.531250e-05	12	true
157           	smoothSolver	1.626280e-03	1.425240e-04	11	2.476410e-03	2.354120e-04	9	false	GAMG	7.064180e-04	6.585820e-05	12	true
158           	smoothSolver	1.614120e-03	1.415910e-04	11	2.463850e-03	2.339810e-04	9	false	GAMG	7.018860e-04	6.643250e-05	12	true
159           	smoothSolver	1.601960e-03	1.406790e-04	11	2.451230e-03	2.325040e-04	9	false	GAMG	6.973170e-04	6.690210e-05	12	true
160           	smoothSolver	1.589950e-03	1.397790e-04	11	2.438140e-03	2.309930e-04	9	false	GAMG	6.924810e-04	6.720930e-05	12	true
161           	smoothSolver	1.577890e-03	1.388750e-04	11	2.425100e-03	2.294830e-04	9	false	GAMG	6.875740e-04	6.742500e-05	12	true
162           	smoothSolver	1.565870e-03	1.379680e-04	11	2.412040e-03	2.279770e-04	9	false	GAMG	6.824950e-04	6.755390e-05	12	true
163           	smoothSolver	1.554010e-03	1.370820e-04	11	2.398760e-03	2.264570e-04	9	false	GAMG	6.774450e-04	6.759110e-05	12	true
164           	smoothSolver	1.542510e-03	1.362030e-04	11	2.385170e-03	2.249300e-04	9	false	GAMG	6.728980e-04	5.259830e-05	13	true
165           	smoothSolver	1.534320e-03	1.352110e-04	11	2.383260e-03	2.236410e-04	9	false	GAMG	6.668210e-04	6.555250e-05	12	true
166           	smoothSolver	1.519320e-03	1.345060e-04	11	2.352660e-03	2.214370e-04	9	false	GAMG	6.644120e-04	5.271550e-05	13	true
167           	smoothSolver	1.512430e-03	1.335240e-04	11	2.350620e-03	2.205460e-04	9	false	GAMG	6.611880e-04	6.475650e-05	12	true
168           	smoothSolver	1.498630e-03	1.328250e-04	11	2.322430e-03	2.184560e-04	9	false	GAMG	6.602500e-04	6.595460e-05	12	true
169           	smoothSolver	1.489290e-03	1.319890e-04	11	2.310260e-03	2.172600e-04	9	false	GAMG	6.599860e-04	6.577000e-05	12	true
170           	smoothSolver	1.480300e-03	1.311640e-04	11	2.299610e-03	2.157850e-04	9	false	GAMG	6.596380e-04	6.529130e-05	12	true
171           	smoothSolver	1.471140e-03	1.303660e-04	11	2.287170e-03	2.141910e-04	9	false	GAMG	6.591490e-04	6.474170e-05	12	true
172           	smoothSolver	1.461880e-03	1.295770e-04	11	2.273660e-03	2.126960e-04	9	false	GAMG	6.582190e-04	6.404080e-05	12	true
173           	smoothSolver	1.452790e-03	1.287900e-04	11	2.259200e-03	2.112910e-04	9	false	GAMG	6.570860e-04	6.334460e-05	12	true
174           	smoothSolver	1.443890e-03	1.280080e-04	11	2.245050e-03	2.099790e-04	9	false	GAMG	6.557750e-04	6.259940e-05	12	true
175           	smoothSolver	1.434970e-03	1.272350e-04	11	2.230910e-03	2.087360e-04	9	false	GAMG	6.542920e-04	6.173730e-05	12	true
176           	smoothSolver	1.426050e-03	1.264670e-04	11	2.216280e-03	2.075520e-04	9	false	GAMG	6.526810e-04	6.089770e-05	12	true
177           	smoothSolver	1.417200e-03	1.257240e-04	11	2.201940e-03	2.064000e-04	9	false	GAMG	6.510140e-04	6.000600e-05	12	true
178           	smoothSolver	1.408620e-03	1.249840e-04	11	2.187630e-03	2.052890e-04	9	false	GAMG	6.491900e-04	5.900280e-05	12	true
179           	smoothSolver	1.400050e-03	1.242540e-04	11	2.173330e-03	2.042290e-04	9	false	GAMG	6.472070e-04	5.799180e-05	12	true
180           	smoothSolver	1.391560e-03	1.235350e-04	11	2.159180e-03	2.032740e-04	9	false	GAMG	6.450440e-04	5.734480e-05	12	true
